Domain,Having_IP,Have_At_Sign,URL_Length,URL_Depth,Redirection,HTTP_in_Domain,TinyURL,Prefix_Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,Iframe,Mouse_Over,Right_Click,Web_Forwards,Label
www80.accoute-conects.shop,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.fastflowers.com.au,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.mhns.co.kr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
crowdedfortunatelifecycle.asistente-de-s4.repl.co,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.amnsns.com,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
www.hnair.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.poolrelay.beeppool.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.wellbeingofwomen.org.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.forschung-und-lehre.de,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.sana-adsiran.cf,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
which0x009.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
storageapi.fleek.one,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
raydia.live,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.churchofantioch.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.unileverfoodsolutionsarabia.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.apptornado.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.pointer.oss-ap-southeast-2.aliyuncs.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.ntu.edu.sg,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
service.abordonautica.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.wfto-la.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.letme.serverbeer.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.4a.wprqs.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,1,1
www.comune.campotosto.aq.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.mtv.com.lb,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
att-101153.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
infoc2cnazionale.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
smutfantasies.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
www.saiason-co-jp.aeocese.dkhbub.top,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
www.southasiatime.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.flowofhistory.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dev-ovauhtihaut.pantheonsite.io,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
bafybeif2pzrtw27gsxk7hm4clyzzr4nbf7zqre7k6c2ll56aqksal5mwjq.ipfs.infura-ipfs.io,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
www.centrogobetti.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
aol-108426.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.surastronomico.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.tamarasprofessionalbodysugaring.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
beachoogles.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.misfra.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.palmairac.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.ws026-proxy-ajcryptominer.ajplugins.com,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
att-mail-108168.square.site,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.brigidine.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.fulco.lib.in.us,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.data.go.th,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.fraudlogix.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
www.justlife.org.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.sevillalocalmedia.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.fonthill.media,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
5fgfgfgfg4g4h4fg4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
www.palkre.duckdns.org,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
sizzlingfreshlanguage.baprobiptoken.repl.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.shaqaraki-asanprdkh-ir.ml,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.allonsaumusee.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
web-portale-com.preview-domain.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
www.thepowerofdanger.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
agbmspfeur.temp.swtest.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
blakefnb.d375dktbgdve20.amplifyapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.janinehuldie.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.lindau-nobel.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.eaststaffsbc.gov.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.eveningcreek.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
rackspacexx00005.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
fx406543docs4580246-1309906520.cos.eu-frankfurt.myqcloud.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
www.f0559085.xsph.ru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.vd161ec5433c3db2b7971fc7ce4d05336e.ws,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.nexperia.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,1,1
www.uhnd.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.sarahsvintagejewelry.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.quikthinking.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.pangolinlondon.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
zenartinakuliwasalifranc.zenawaskal.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
mem.requlred-mbankmltsui.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.thecomfortcompany.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.theguesswho.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
pfg6g6.webwave.dev,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pwrusr.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
eerupv4.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.animalgenetics.us,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.estrelaconsulting.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.cornwallairportnewquay.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.haqqin.az,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.haiku-os.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
opulentunacceptableintranet.1arg.repl.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.jakoa.gov.my,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.thesierraleonetelegraph.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.nfta.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.comune.gorgonzola.mi.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.enensys.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.leinsterfans.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bohemianpool.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.tigerlilyweddings.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.medel.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.wapsite.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.borisjulie.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.iheartcomix.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
www.ouijobapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.therepl.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.mrwu.at,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.services-issue-notification.info,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
www.ronssupermarket.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
www.braydenhateaub.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.londonbusmuseum.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
enter-ter-mwe-79.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.trekking.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.consortium.or.jp,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.quine.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
marcosautoeletrica.com.br,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
www.mbse.eu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.get-app.es,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
bafybeihkwgoggixi3xwxmzbx37vzwfxvkabycayuoasuatukbpozavc2ji.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.xiaoji.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.tribunal.ug,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
take.supersurvey.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
www.portosbakery.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.pillarsofhome.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
dutsh-helppackage.ecranul.ro,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
verificacredenzialisospette.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
gateway.ipfs.io,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
info.corporate.foodpanda.hk,0,0,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1
www.relaypayments.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
att-107450.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.ethicalmarketingnews.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.socialandcocktail.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.1lzeg6d1q8l4zu1s7gtlx1tz453p.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.arsmilesdental.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.medallionpress.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.saisoncard.co.jp.phptjx.top,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
02.09807.repl.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bvhh.welco.live,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
crm.uof.ac.ae,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
www.babebasics.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.elim.org.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.ch.kg,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.great.vssigma.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.concursodepianodesantander.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.dual-it.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
www.roses.cat,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
olnlxiwcu.gytari.ml,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
gateway.pinata.cloud,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
www.perceptionsystem.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bs-asahi.co.jp,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.ericdress.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.fourays.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.urcmich.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.nrj.fr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.oresundskomiteen.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.kerneis.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.odd-thunder-c853.tkbizulvc.workers.dev,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.oftalmovilaplana.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
mygov-online.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
spii-d798c.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.screenish.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.guis.nl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.goos.pw,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.carbazaar.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.elarsenal.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.heightsofabraham.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
eee21af2-584d-4779-9627-f63409df90f7.id.repl.co,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.teenagefilm.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.mediconthemove.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.tlchicken.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.dosug-prostitutki.info,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.tulsatoday.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.blkgirlculture.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
storageapi.fleek.one,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
id48572394823472512.web.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.sarominspired.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.ist-ok.de,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.play.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.bankajk.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
mail.deliverylifesupport.com,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1,1
www.venablesbell.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.wtzyx.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
www.gndec.ac.in,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.otyfuwyj.ml,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.machinekit.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.aboriginalaffairs.nsw.gov.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bravedigital.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.appbrain.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
www.nordicwittgensteinreview.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.nyama-spitbraai.co.za,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.rentmy.place,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
rootsandfoundations.com,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,1
www.f0592126.xsph.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.moj.go.jp,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.edalatiran.cf,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.som.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.tripoclan.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.gartenmessen.de,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.wabbyfun.be,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.switchbacksfc.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
hrcnlnexzi.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.newtest456678.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.spareroom.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.cerkvarium.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.marsvenus.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.kshandmade.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
ujn-dot-one-drive-371107.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
bafybeie6ooecugijo27u3a4po5bcb3w3b5km5sykvajugfrz52wehjarem.ipfs.dweb.link,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
www.masaimara.travel,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.kortext.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
www.brunoecatarina.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.musees-langres.fr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
business-page-violation-case33.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.hacienda.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.incose.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.giving.sg,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.amideast.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.partidosdelaroja.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
privacyconfrims.start.page,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.aacp.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.dumbofeather.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.crypt.guru,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.transportcycle.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.mosaico-cem.it,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.tossi.org.nz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.nea-lc.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.rad.washington.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
globalresonanceproject.nickneumanntravels.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
www.adwords.floatingstyle.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.krisbel.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.exactmetrics.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.thelibraryofwales.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
documentoprotetto.filedicondivisione-909524fb9aa348b230295a2b7a842c21.workers.dev,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.super1024.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.rewardsrecognitionnetwork.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.kueronekayaeatn-co-jp.kueroaakayacoto.sc8iq8w.top,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
www.fvwoman.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.fok.firefoxupdata.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.crcf.org.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.parqueciencias.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
renewal-ovhcloud.sou-q.net,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.stlawrencecollege.ca,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.p2pquake.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.ushcc.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.m17project.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
t.co,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
www.evansvillechristian.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.abcnews.al,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.inmotionmagazine.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
winter-cherry-639d.bbqojkukst1045.workers.dev,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.bibayoff.mx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.littycreationz.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.uml.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.bloomkidscollection.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.herwholesomekitchen.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.samstudio.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.michaelsnewyork.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
attt-41767a.webflow.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.taxpayers.org.nz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.optically.ae,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.pedroc.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.mesquitafotografia.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
cloudflare-ipfs.com,0,0,1,3,1,0,0,1,1,1,1,1,1,1,1,1,1
onlibankingal.hbpreseggal.repl.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.indfast.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.pepiapp.cz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.wikilivres.ca,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.telemundopr.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.radios-chilenas.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.hashtagsgenerator.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.themphmethod.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.acer.firefoxupdata.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
gov-puesc.web.app,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
www.nuwaysupply.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.femurdesign.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.madlyrics.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bcu-lausanne.ch,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
www.noterushapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
webmail-106627.weeblysite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.farmapleland.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
fsiikzna.web.app,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.spider-trap.de,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.originalmuranoglass.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
monespacewebsrvipleksone.tempurl.host,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
www.lytlesrebc.edu,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
attbellsouthsbcglobalsitess.brizy.site,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.chickenheavenonearth.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.leichtathletik.de,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.dacdac.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.klara.ch,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.phikappaphi.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
my-optus-id.web.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.shopthehandbagstore.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.p3m.jp,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
www.papaparse.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
regular-fabulous-waiter.glitch.me,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
www.lr-sana.ml,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
opensea.yt,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.scienceofidentity.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
